Season,Round,home_EOL,away_EOL,home_result
2017,28,65,60,1
2017,28,56,58,1
2017,28,60,57,1
2017,29,61,58,0
2017,29,58,52,0
2017,29,56,54,0
2017,29,55,47,0
2017,29,63,65,-1
2017,29,58,60,1
2017,29,60,56,0
2017,29,49,56,0
2017,29,52,65,1
2017,29,49,60,-1
2017,29,65,55,0
2017,30,56,60,-1
2017,30,58,57,0
2017,30,47,65,1
2017,30,52,54,1
2017,30,56,58,1
2017,30,60,49,-1
2017,30,65,60,1
2017,30,58,63,-1
2017,30,55,49,-1
2017,30,60,52,-1
2017,30,64,55,1
2017,31,63,56,-1
2017,31,57,64,0
2017,31,60,58,1
2017,31,58,65,0
2017,31,55,60,1
2017,31,64,52,1
2017,31,52,55,-1
2017,31,49,47,0
2017,31,54,56,-1
2017,31,48,57,1
2017,31,60,60,-1
2017,32,58,58,1
2017,32,65,54,1
2017,32,47,52,0
2017,32,56,65,0
2017,32,61,64,-1
2017,32,56,60,-1
2017,32,52,49,1
2017,32,56,55,1
2017,32,58,60,1
2017,32,60,63,0
2017,32,49,56,0
2017,33,54,58,1
2017,33,58,56,0
2017,33,52,52,0
2017,33,64,65,1
2017,33,64,56,0
2017,33,62,57,1
2017,33,60,49,1
2017,33,56,61,-1
2017,33,55,47,1
2017,33,49,56,-1
2017,33,60,60,0
2017,34,60,56,-1
2017,34,56,61,0
2017,34,56,54,1
2017,34,56,53,0
2017,34,49,62,1
2017,34,58,64,-1
2017,34,47,64,-1
2017,34,58,60,1
2017,34,52,55,1
2017,34,60,58,1
2017,34,66,49,0
2017,35,55,56,0
2017,35,62,61,1
2017,35,64,52,1
2017,35,53,66,0
2017,35,64,56,0
2017,35,61,48,-1
2017,35,56,56,0
2017,35,54,59,-1
2017,35,57,57,0
2017,35,49,58,0
2017,35,60,49,1
2017,36,60,60,-1
2017,36,48,56,1
2017,36,66,55,1
2017,36,62,56,0
2017,36,60,64,-1
2017,36,58,53,-1
2017,36,52,60,-1
2017,36,57,54,0
2017,36,49,57,-1
2017,36,57,64,1
2017,36,56,49,-1
2017,37,55,58,-1
2017,37,57,60,1
2017,37,56,48,1
2017,37,64,66,1
2017,37,60,57,1
2017,37,56,52,1
2017,37,54,49,-1
2017,37,53,56,0
2017,37,64,57,1
2017,37,60,62,-1
2017,37,49,60,1
2017,38,49,64,1
2017,38,60,53,0
2017,38,62,57,1
2017,38,57,56,0
2017,38,60,54,-1
2017,38,65,60,1
2017,38,57,64,1
2017,38,57,49,1
2017,38,60,56,1
2017,38,56,55,0
2017,38,52,48,0
2017,39,64,56,1
2017,39,64,60,1
2017,39,47,57,1
2017,39,56,65,0
2017,39,60,57,0
2017,39,49,49,1
2017,39,57,60,1
2017,39,55,60,0
2017,39,53,58,0
2017,39,54,62,0
2017,39,56,53,-1
2017,40,65,48,1
2017,40,57,52,1
2017,40,49,53,0
2017,40,62,64,1
2017,40,60,54,1
2017,40,57,56,-1
2017,40,60,64,0
2017,40,56,60,1
2017,40,60,49,0
2017,40,57,56,0
2017,40,58,55,1
2017,41,52,65,1
2017,41,57,56,0
2017,41,48,57,-1
2017,41,56,56,-1
2017,41,60,60,0
2017,41,64,57,-1
2017,41,55,49,1
2017,41,53,60,1
2017,41,49,62,1
2017,41,64,60,1
2017,41,54,57,0
2017,42,49,64,-1
2017,42,65,57,-1
2017,42,57,52,1
2017,42,56,48,1
2017,42,60,56,-1
2017,42,57,61,1
2017,42,60,55,-1
2017,42,62,53,1
2017,42,60,50,1
2017,42,57,65,0
2017,42,56,54,-1
2016,1,48,63,-1
2016,1,57,61,1
2016,1,54,56,-1
2016,1,57,65,1
2016,1,53,62,0
2016,1,54,50,0
2016,1,64,55,1
2016,1,55,63,1
2016,1,57,54,1
2016,1,55,56,0
2016,1,52,58,-1
2016,2,50,48,1
2016,2,55,57,1
2016,2,56,54,0
2016,2,58,57,-1
2016,2,62,64,1
2016,2,63,53,1
2016,2,56,54,1
2016,2,54,55,-1
2016,2,63,52,1
2016,2,61,55,1
2016,2,65,57,1
2016,3,53,51,0
2016,3,54,53,0
2016,3,55,58,1
2016,3,57,63,0
2016,3,52,61,1
2016,3,48,56,1
2016,3,54,56,1
2016,3,55,65,1
2016,3,57,57,-1
2016,3,55,62,0
2016,3,64,63,1
2016,4,63,56,1
2016,4,57,53,-1
2016,4,63,55,1
2016,4,64,52,1
2016,4,62,57,-1
2016,4,58,55,0
2016,4,51,64,1
2016,4,55,48,1
2016,4,60,57,0
2016,4,57,56,1
2016,4,53,55,-1
2016,5,55,58,-1
2016,5,56,51,0
2016,5,53,56,0
2016,5,48,53,-1
2016,5,52,57,1
2016,5,62,63,-1
2016,5,64,56,-1
2016,5,55,63,-1
2016,5,55,60,1
2016,5,57,65,0
2016,5,57,56,1
2016,6,51,62,0
2016,6,60,54,-1
2016,6,57,57,0
2016,6,56,52,1
2016,6,64,57,0
2016,6,63,55,0
2016,6,57,56,0
2016,6,53,53,1
2016,6,58,48,0
2016,6,65,55,0
2016,6,56,64,1
2016,7,56,57,-1
2016,7,64,53,0
2016,7,57,56,1
2016,7,57,52,1
2016,7,62,57,1
2016,7,55,60,0
2016,7,64,51,1
2016,7,56,56,1
2016,7,53,58,1
2016,7,48,63,1
2016,7,55,64,0
2016,8,53,56,0
2016,8,63,53,-1
2016,8,56,55,0
2016,8,52,57,0
2016,8,57,64,1
2016,8,64,55,-1
2016,8,51,57,-1
2016,8,56,62,-1
2016,8,60,49,1
2016,8,57,55,-1
2016,8,58,64,0
2016,9,56,58,0
2016,9,54,60,0
2016,9,55,57,1
2016,9,55,52,1
2016,9,63,56,1
2016,9,64,63,-1
2016,9,51,57,1
2016,9,49,64,1
2016,9,55,56,0
2016,9,57,57,1
2016,9,61,53,1
2016,10,56,57,1
2016,10,63,56,0
2016,10,57,49,1
2016,10,52,55,0
2016,10,58,62,0
2016,10,60,64,1
2016,10,55,51,1
2016,10,64,54,1
2016,10,56,55,1
2016,10,57,55,0
2016,10,53,64,0
2016,11,51,53,1
2016,11,49,56,-1
2016,11,55,57,1
2016,11,57,55,1
2016,11,54,57,1
2016,11,62,63,1
2016,11,57,56,0
2016,11,63,58,-1
2016,11,56,60,0
2016,11,55,52,0
2016,11,63,64,0
2016,12,53,57,1
2016,12,64,56,0
2016,12,56,54,0
2016,12,60,62,0
2016,12,63,63,1
2016,12,56,57,1
2016,12,58,51,-1
2016,12,56,55,1
2016,12,55,55,1
2016,12,57,63,0
2016,12,52,49,1
2016,13,56,53,-1
2016,13,56,58,1
2016,13,56,57,1
2016,13,54,52,1
2016,13,51,63,0
2016,13,62,64,-1
2016,13,63,56,0
2016,13,49,57,1
2016,13,54,55,1
2016,13,57,55,0
2016,13,63,60,1
2016,14,60,51,0
2016,14,52,63,0
2016,14,56,55,0
2016,14,55,55,-1
2016,14,63,56,-1
2016,14,64,63,-1
2016,14,54,57,0
2016,14,58,56,1
2016,14,56,56,1
2016,14,55,49,1
2016,14,57,62,1
2016,15,56,52,1
2016,15,63,57,-1
2016,15,63,56,0
2016,15,49,55,1
2016,15,57,60,1
2016,15,52,64,0
2016,15,54,58,0
2016,15,55,63,1
2016,15,61,56,1
2016,15,55,55,-1
2016,15,57,55,1
2016,16,63,54,0
2016,16,64,57,-1
2016,16,57,52,0
2016,16,55,63,0
2016,16,57,63,1
2016,16,60,56,1
2016,16,56,57,-1
2016,16,55,55,-1
2016,16,55,49,1
2016,16,58,57,-1
2016,16,52,62,-1
2016,17,58,63,-1
2016,17,57,57,0
2016,17,52,57,1
2016,17,57,49,1
2016,17,54,60,1
2016,17,62,56,0
2016,17,55,64,-1
2016,17,57,56,1
2016,17,63,55,-1
2016,17,63,52,0
2016,17,55,55,-1
2016,18,63,57,1
2016,18,60,58,0
2016,18,57,57,-1
2016,18,55,62,1
2016,18,56,63,-1
2016,18,64,54,1
2016,18,57,55,1
2016,18,55,57,0
2016,18,49,55,0
2016,18,55,63,1
2016,18,52,52,0
2016,19,63,56,0
2016,19,57,52,1
2016,19,63,60,0
2016,19,57,55,-1
2016,19,55,57,0
2016,19,52,56,-1
2016,19,57,55,0
2016,19,63,49,1
2016,19,61,55,0
2016,19,58,64,1
2016,19,54,57,-1
2016,20,64,63,0
2016,20,57,58,1
2016,20,56,52,-1
2016,20,56,63,0
2016,20,56,57,-1
2016,20,55,61,1
2016,20,57,53,-1
2016,20,52,55,-1
2016,20,55,63,-1
2016,20,49,57,-1
2016,20,57,60,1
2016,21,63,57,1
2016,21,54,51,1
2016,21,55,56,-1
2016,21,61,49,1
2016,21,63,55,0
2016,21,60,64,-1
2016,21,58,56,1
2016,21,57,56,-1
2016,21,52,55,0
2016,21,57,57,1
2016,21,63,57,-1
2016,22,52,55,0
2016,22,57,55,1
2016,22,58,51,1
2016,22,59,57,1
2016,22,57,63,1
2016,22,64,58,1
2016,22,61,57,-1
2016,22,63,49,1
2016,22,55,56,0
2016,22,54,56,0
2016,22,63,56,1
2016,23,57,58,-1
2016,23,49,52,0
2016,23,55,55,1
2016,23,57,64,0
2016,23,55,57,0
2016,23,62,61,1
2016,23,56,54,1
2016,23,56,58,0
2016,23,51,63,-1
2016,23,56,60,-1
2016,23,57,63,1
2016,24,61,58,1
2016,24,55,55,0
2016,24,54,55,0
2016,24,64,56,0
2016,24,63,56,0
2016,24,57,57,0
2016,24,52,57,-1
2016,24,57,49,1
2016,24,58,56,0
2016,24,60,51,-1
2016,24,63,63,0
2016,25,63,52,-1
2016,25,56,63,1
2016,25,51,64,-1
2016,25,56,57,0
2016,25,57,57,0
2016,25,57,61,-1
2016,25,58,63,1
2016,25,49,55,1
2016,25,55,54,1
2016,25,55,58,-1
2016,25,56,60,1
2016,26,52,58,-1
2016,26,55,57,0
2016,26,59,56,0
2016,26,57,51,1
2016,26,56,57,-1
2016,26,57,62,0
2016,26,54,49,1
2016,26,58,55,0
2016,26,63,55,0
2016,26,64,57,0
2016,26,63,61,0
2016,27,49,58,-1
2016,27,57,57,0
2016,27,51,56,1
2016,27,57,63,-1
2016,27,58,57,1
2016,27,61,52,1
2016,27,62,55,1
2016,27,57,54,-1
2016,27,56,64,0
2016,27,55,63,1
2016,27,55,59,-1
2016,28,58,57,1
2016,28,63,48,0
2016,28,59,56,1
2016,28,51,57,-1
2016,28,52,63,1
2016,28,57,61,0
2016,28,54,62,0
2016,28,64,55,-1
2016,28,57,56,0
2016,28,55,57,1
2016,28,55,58,-1
2016,29,61,54,1
2016,29,62,59,1
2016,29,57,63,-1
2016,29,56,51,1
2016,29,56,64,-1
2016,29,63,57,1
2016,29,57,52,-1
2016,29,49,59,1
2016,29,55,57,1
2016,29,56,56,0
2016,29,58,54,-1
2016,30,57,52,0
2016,30,54,63,1
2016,30,64,49,1
2016,30,57,55,1
2016,30,63,62,0
2016,30,54,62,0
2016,30,58,58,0
2016,30,59,57,0
2016,30,56,55,1
2016,30,51,56,-1
2016,30,57,57,0
2016,31,63,54,0
2016,31,58,63,0
2016,31,55,51,-1
2016,31,56,57,1
2016,31,55,56,1
2016,31,57,57,-1
2016,31,52,55,1
2016,31,62,58,-1
2016,31,63,59,0
2016,31,57,64,1
2016,31,49,57,1
2016,32,63,61,1
2016,32,59,58,1
2016,32,57,57,1
2016,32,56,49,1
2016,32,57,57,0
2016,32,54,52,1
2016,32,59,63,0
2016,32,64,62,0
2016,32,56,55,1
2016,32,54,57,-1
2016,32,51,56,1
2016,33,62,57,0
2016,33,52,59,0
2016,33,57,56,1
2016,33,49,51,1
2016,33,58,64,1
2016,33,61,59,1
2016,33,57,54,-1
2016,33,57,54,0
2016,33,55,57,1
2016,33,55,56,1
2016,33,63,63,0
2016,34,59,57,1
2016,34,63,52,1
2016,34,51,57,0
2016,34,56,49,0
2016,34,64,61,-1
2016,34,56,56,0
2016,34,54,54,1
2016,34,57,58,1
2016,34,55,62,-1
2016,34,55,57,-1
2016,34,59,63,0
2016,35,54,59,-1
2016,35,58,55,1
2016,35,49,56,0
2016,35,56,55,-1
2016,35,57,63,0
2016,35,62,64,1
2016,35,57,55,0
2016,35,52,59,1
2016,35,63,51,1
2016,35,57,56,-1
2016,35,61,57,1
2016,36,57,63,-1
2016,36,57,63,1
2016,36,55,49,1
2016,36,59,57,0
2016,36,55,57,1
2016,36,59,55,1
2016,36,63,54,0
2016,36,63,52,0
2016,36,56,57,1
2016,36,55,62,0
2016,36,51,58,-1
2016,37,52,57,-1
2016,37,63,55,0
2016,37,62,56,-1
2016,37,49,56,1
2016,37,54,63,0
2016,37,57,63,1
2016,37,57,59,1
2016,37,54,59,1
2016,37,62,51,1
2016,37,58,57,0
2016,37,57,55,1
2016,38,59,54,1
2016,38,63,54,1
2016,38,57,62,0
2016,38,55,57,1
2016,38,57,58,0
2016,38,63,59,0
2016,38,57,57,-1
2016,38,55,52,1
2016,38,51,63,0
2016,38,55,62,1
2016,38,49,57,1
2016,39,57,63,1
2016,39,59,59,1
2016,39,54,63,1
2016,39,54,57,-1
2016,39,58,55,-1
2016,39,62,57,-1
2016,39,58,55,1
2016,39,52,51,1
2016,39,63,57,1
2016,39,57,50,0
2016,39,62,56,1
2016,40,59,63,1
2016,40,63,59,0
2016,40,57,55,1
2016,40,55,54,1
2016,40,57,52,1
2016,40,57,63,1
2016,40,50,62,0
2016,40,57,57,-1
2016,40,50,58,-1
2016,40,55,61,0
2016,40,55,58,-1
2016,41,59,57,-1
2016,41,62,63,0
2016,41,59,57,1
2016,41,54,55,0
2016,41,54,50,1
2016,41,58,57,1
2016,41,52,57,-1
2016,41,63,55,-1
2016,41,61,55,1
2016,41,58,50,1
2016,41,62,56,1
2016,42,50,54,1
2016,42,57,54,1
2016,42,55,52,1
2016,42,63,59,-1
2016,42,57,62,1
2016,42,55,59,-1
2016,42,57,58,0
2016,42,55,62,-1
2016,42,50,62,1
2016,42,56,58,-1
2016,42,58,62,0
2021,1,51,46,-1
2021,1,63,63,1
2021,1,62,59,1
2021,1,67,55,1
2021,1,53,53,0
2021,1,57,58,-1
2021,1,50,53,1
2021,1,52,55,0
2021,1,56,63,1
2021,1,62,65,0
2021,1,50,56,-1
2021,2,52,53,0
2021,2,46,63,-1
2021,2,55,56,1
2021,2,58,50,1
2021,2,53,63,1
2021,2,67,57,0
2021,2,55,51,-1
2021,2,53,62,-1
2021,2,63,50,0
2021,2,56,62,1
2021,2,65,59,1
2021,3,62,63,0
2021,3,59,46,0
2021,3,63,55,1
2021,3,62,65,1
2021,3,50,55,1
2021,3,53,56,-1
2021,3,57,50,1
2021,3,51,58,1
2021,3,53,67,-1
2021,3,56,52,-1
2021,3,63,53,1
2021,4,52,51,-1
2021,4,55,62,-1
2021,4,55,53,0
2021,4,57,56,1
2021,4,63,59,1
2021,4,59,63,1
2021,4,65,50,-1
2021,4,50,67,-1
2021,4,55,62,-1
2021,4,46,62,1
2021,4,53,53,1
2021,5,52,52,-1
2021,5,67,56,1
2021,5,59,55,1
2021,5,55,59,1
2021,5,50,47,0
2021,5,52,57,-1
2021,5,62,64,-1
2021,5,62,63,0
2021,5,61,55,1
2021,5,50,53,-1
2021,5,54,62,1
2021,6,55,53,1
2021,6,53,50,0
2021,6,63,55,1
2021,6,47,52,-1
2021,6,59,62,-1
2021,6,59,67,1
2021,6,52,57,0
2021,6,60,61,-1
2021,6,64,54,1
2021,6,62,55,0
2021,6,55,50,-1
2021,7,67,52,1
2021,7,63,47,1
2021,7,52,64,1
2021,7,50,55,1
2021,7,55,53,0
2021,7,50,59,0
2021,7,62,61,1
2021,7,57,55,0
2021,7,54,59,0
2021,7,61,62,1
2021,7,53,56,0
2021,8,59,52,-1
2021,8,53,63,1
2021,8,55,50,1
2021,8,47,64,-1
2021,8,62,54,1
2021,8,55,67,0
2021,8,55,59,1
2021,8,61,52,0
2021,8,61,53,0
2021,8,56,57,-1
2021,9,64,53,1
2021,9,55,63,0
2021,9,47,56,-1
2021,9,68,51,1
2021,9,54,59,-1
2021,9,56,62,-1
2021,9,57,62,1
2021,9,52,61,1
2021,9,55,52,0
2021,9,59,50,1
2021,9,53,62,1
2021,10,53,55,1
2021,10,63,54,-1
2021,10,62,52,1
2021,10,61,57,0
2021,10,50,55,0
2021,10,51,53,-1
2021,10,52,59,1
2021,10,56,64,0
2021,10,59,56,1
2021,10,62,47,1
2021,10,62,68,-1
2021,11,55,62,0
2021,11,53,59,-1
2021,11,52,62,1
2021,11,68,52,1
2021,11,53,61,-1
2021,11,56,50,-1
2021,11,59,55,-1
2021,11,58,51,1
2021,11,54,47,1
2021,11,55,61,1
2021,11,64,63,0
2021,12,61,55,-1
2021,12,52,68,0
2021,12,55,53,1
2021,12,65,65,-1
2021,12,53,54,1
2021,12,62,57,1
2021,12,51,63,0
2021,12,47,50,1
2021,12,59,49,1
2021,12,63,56,1
2021,12,62,60,0
2021,13,57,53,1
2021,13,68,65,-1
2021,13,63,62,-1
2021,13,53,50,1
2021,13,60,47,1
2021,13,55,52,0
2021,13,49,63,1
2021,13,65,62,0
2021,13,56,59,-1
2021,13,51,62,1
2021,13,55,55,-1
2021,14,47,57,-1
2021,14,65,63,-1
2021,14,54,55,0
2021,14,63,53,-1
2021,14,62,60,-1
2021,14,62,49,1
2021,14,50,65,-1
2021,14,51,51,0
2021,14,62,68,1
2021,14,59,55,1
2021,14,55,56,1
2021,15,56,65,1
2021,15,63,54,0
2021,15,50,51,-1
2021,15,60,50,0
2021,15,53,47,0
2021,15,55,56,-1
2021,15,68,61,1
2021,15,65,59,1
2021,15,51,62,1
2021,15,63,62,1
2021,15,55,55,-1
2021,16,51,63,-1
2021,16,65,53,1
2021,16,50,68,-1
2021,16,62,60,1
2021,16,59,50,-1
2021,16,47,61,1
2021,16,54,63,0
2021,16,55,65,-1
2021,16,55,56,0
2021,16,56,50,-1
2021,16,62,55,0
2021,17,60,59,1
2021,17,51,63,0
2021,17,53,54,0
2021,17,63,50,-1
2021,17,56,55,-1
2021,17,68,62,1
2021,17,55,65,-1
2021,17,50,55,-1
2021,17,61,51,1
2021,17,56,62,0
2021,17,65,47,1
2021,18,54,50,1
2021,18,55,56,1
2021,18,62,65,-1
2021,18,47,55,1
2021,18,52,53,-1
2021,18,59,68,-1
2021,18,56,63,1
2021,18,63,56,0
2021,18,50,50,-1
2021,18,62,61,1
2021,18,65,60,0
2021,19,50,56,1
2021,19,50,47,0
2021,19,66,52,-1
2021,19,61,54,1
2021,19,56,50,1
2021,19,68,56,1
2021,19,60,63,1
2021,19,63,59,0
2021,19,53,55,-1
2021,19,62,62,0
2021,19,56,65,1
2021,20,52,62,0
2021,20,60,56,1
2021,20,59,54,1
2021,20,50,61,0
2021,20,47,56,-1
2021,20,63,68,1
2021,20,54,63,0
2021,20,56,51,1
2021,20,55,66,0
2021,20,65,50,0
2021,20,54,62,0
2021,21,61,59,1
2021,21,63,56,0
2021,21,66,63,-1
2021,21,56,50,1
2021,21,68,47,1
2021,21,51,65,0
2021,21,62,52,1
2021,21,50,54,0
2021,21,54,60,-1
2021,21,56,54,-1
2021,21,62,56,1
2021,22,52,56,0
2021,22,54,61,1
2021,22,61,66,-1
2021,22,65,68,1
2021,22,54,56,1
2021,22,63,51,-1
2021,22,57,50,0
2021,22,58,56,0
2021,22,48,62,1
2021,22,63,62,1
2021,22,49,53,-1
2021,23,61,51,1
2021,23,56,54,-1
2021,23,56,63,-1
2021,23,66,65,1
2021,23,57,48,1
2021,23,62,49,0
2021,23,68,61,-1
2021,23,53,63,1
2021,23,56,52,0
2021,23,62,54,1
2021,23,50,58,0
2021,24,54,66,-1
2021,24,49,56,1
2021,24,58,62,-1
2021,24,52,57,0
2021,24,65,62,-1
2021,24,63,61,-1
2021,24,47,53,-1
2021,24,61,57,-1
2021,24,62,50,-1
2021,24,51,56,1
2021,24,54,68,0
2021,25,50,61,0
2021,25,49,61,0
2021,25,53,65,0
2021,25,57,51,1
2021,25,66,68,-1
2021,25,57,63,1
2021,25,56,58,1
2021,25,62,54,1
2021,25,62,63,1
2021,25,47,52,-1
2021,25,56,54,1
2021,26,51,53,1
2021,26,68,50,1
2021,26,54,62,-1
2021,26,63,49,1
2021,26,62,57,1
2021,26,66,58,1
2021,26,65,47,1
2021,26,54,58,0
2021,26,63,61,1
2021,26,52,56,0
2021,26,61,56,-1
2021,27,50,54,0
2021,27,49,62,1
2021,27,61,51,0
2021,27,58,54,1
2021,27,47,63,1
2021,27,58,66,-1
2021,27,52,65,0
2021,27,62,68,0
2021,27,57,56,1
2021,27,56,61,1
2019,1,55,58,1
2019,1,50,62,0
2019,1,63,64,0
2019,1,52,62,-1
2019,1,56,66,0
2019,1,56,57,0
2019,1,62,65,1
2019,1,53,43,0
2019,1,59,41,1
2019,1,60,51,1
2019,1,55,56,0
2019,2,62,56,1
2019,2,43,62,-1
2019,2,51,59,0
2019,2,57,55,0
2019,2,60,50,0
2019,2,56,53,-1
2019,2,66,55,1
2019,2,65,63,0
2019,2,64,52,0
2019,2,58,56,0
2019,2,41,62,-1
2019,3,56,63,1
2019,3,52,59,1
2019,3,62,51,-1
2019,3,59,59,0
2019,3,54,53,0
2019,3,56,62,0
2019,3,56,41,-1
2019,3,66,42,1
2019,3,51,57,1
2019,3,64,64,1
2019,3,59,62,-1
2019,4,60,56,1
2019,4,62,55,1
2019,4,64,58,1
2019,4,62,56,1
2019,4,54,61,-1
2019,4,52,51,-1
2019,4,58,63,1
2019,4,42,63,-1
2019,4,56,55,0
2019,4,62,66,1
2019,4,41,52,1
2019,5,56,64,1
2019,5,62,56,1
2019,5,56,51,-1
2019,5,55,62,1
2019,5,63,63,0
2019,5,51,54,-1
2019,5,42,60,-1
2019,5,57,61,1
2019,5,63,41,1
2019,5,67,57,0
2019,5,51,56,0
2019,6,64,67,1
2019,6,41,42,-1
2019,6,61,51,-1
2019,6,56,56,0
2019,6,63,51,-1
2019,6,54,63,0
2019,6,60,62,1
2019,6,51,56,0
2019,6,57,57,-1
2019,6,56,55,-1
2019,6,62,63,1
2019,7,51,61,0
2019,7,51,63,0
2019,7,63,56,1
2019,7,67,60,1
2019,7,56,56,1
2019,7,55,54,1
2019,7,62,41,1
2019,7,57,51,1
2019,7,64,57,0
2019,7,42,63,0
2019,7,56,62,-1
2019,8,63,56,1
2019,8,57,42,1
2019,8,55,57,1
2019,8,60,55,0
2019,8,51,64,-1
2019,8,54,51,1
2019,8,62,62,0
2019,8,63,51,1
2019,8,56,56,0
2019,8,41,67,1
2019,8,61,64,0
2019,9,62,51,1
2019,9,42,56,1
2019,9,62,63,1
2019,9,64,56,1
2019,9,67,52,0
2019,9,57,60,1
2019,9,57,61,1
2019,9,55,52,0
2019,9,42,54,1
2019,9,63,63,1
2019,9,55,55,-1
2019,10,60,71,1
2019,10,56,65,1
2019,10,57,65,1
2019,10,68,58,1
2019,10,57,62,0
2019,10,60,39,0
2019,10,53,57,1
2019,10,51,57,0
2019,10,53,37,1
2019,10,63,57,0
2019,10,56,69,0
2019,11,69,57,0
2019,11,62,53,1
2019,11,65,58,1
2019,11,60,68,0
2019,11,57,57,1
2019,11,53,56,-1
2019,11,57,56,1
2019,11,37,65,0
2019,11,40,51,-1
2019,11,60,63,1
2019,11,71,58,1
2019,12,51,57,1
2019,12,53,53,0
2019,12,58,57,1
2019,12,65,71,1
2019,12,57,40,1
2019,12,68,62,0
2019,12,56,60,1
2019,12,55,60,0
2019,12,57,37,1
2019,12,58,69,1
2019,12,63,65,-1
2019,13,56,53,1
2019,13,40,65,-1
2019,13,53,57,-1
2019,13,62,55,1
2019,13,60,68,0
2019,13,65,58,0
2019,13,37,58,1
2019,13,60,57,1
2019,13,69,71,0
2019,13,57,51,0
2019,13,57,62,-1
2019,14,68,65,0
2019,14,71,57,1
2019,14,65,57,1
2019,14,53,40,-1
2019,14,62,60,0
2019,14,55,68,1
2019,14,58,38,-1
2019,14,58,56,-1
2019,14,51,53,1
2019,14,57,59,1
2019,14,58,62,0
2019,15,65,68,-1
2019,15,56,58,0
2019,15,62,65,1
2019,15,54,58,1
2019,15,56,68,1
2019,15,60,58,1
2019,15,40,71,1
2019,15,55,53,1
2019,15,59,51,-1
2019,15,57,38,1
2019,15,57,62,1
2019,16,62,57,-1
2019,16,58,59,0
2019,16,71,65,-1
2019,16,53,60,-1
2019,16,58,40,0
2019,16,69,57,1
2019,16,38,62,0
2019,16,65,54,1
2019,16,51,57,1
2019,16,58,57,1
2019,16,68,55,0
2019,17,57,40,0
2019,17,62,58,0
2019,17,56,66,-1
2019,17,52,65,0
2019,17,60,71,-1
2019,17,55,59,-1
2019,17,57,53,-1
2019,17,57,38,1
2019,17,59,69,0
2019,17,54,68,1
2019,17,62,58,0
2019,18,71,57,1
2019,18,65,55,1
2019,18,58,52,-1
2019,18,53,58,0
2019,18,69,60,1
2019,18,38,59,-1
2019,18,65,59,1
2019,18,40,56,-1
2019,18,68,57,0
2019,18,58,54,0
2019,18,63,62,1
2019,19,57,66,0
2019,19,60,56,1
2019,19,53,68,0
2019,19,55,71,0
2019,19,62,40,1
2019,19,59,58,0
2019,19,57,68,1
2019,19,57,63,1
2019,19,52,65,-1
2019,19,52,39,1
2019,19,59,58,0
2019,20,66,52,0
2019,20,57,59,1
2019,20,69,62,-1
2019,20,41,59,1
2019,20,58,60,1
2019,20,63,53,0
2019,20,65,58,1
2019,20,56,57,1
2019,20,71,52,-1
2019,20,58,56,-1
2019,20,39,68,0
2019,21,58,66,0
2019,21,52,69,0
2019,21,67,65,1
2019,21,52,58,0
2019,21,55,57,1
2019,21,60,63,1
2019,21,57,39,0
2019,21,59,58,0
2019,21,54,41,0
2019,21,61,71,-1
2019,21,59,56,1
2019,22,58,58,0
2019,22,39,61,0
2019,22,58,57,1
2019,22,52,67,-1
2019,22,71,54,1
2019,22,65,60,1
2019,22,69,58,1
2019,22,63,52,1
2019,22,57,56,1
2019,22,41,55,-1
2019,22,66,59,1
2019,23,61,55,1
2019,23,58,65,-1
2019,23,59,58,0
2019,23,54,38,1
2019,23,58,60,0
2019,23,57,71,0
2019,23,53,52,1
2019,23,66,40,0
2019,23,58,57,1
2019,23,69,63,-1
2019,23,56,67,0
2019,24,71,58,0
2019,24,58,54,1
2019,24,38,56,1
2019,24,57,53,-1
2019,24,63,57,0
2019,24,60,58,1
2019,24,55,58,1
2019,24,52,59,-1
2019,24,65,66,1
2019,24,40,69,-1
2019,24,67,61,0
2019,25,69,65,-1
2019,25,56,52,1
2019,25,59,56,-1
2019,25,41,39,0
2019,25,57,57,-1
2019,25,54,62,-1
2019,25,58,58,-1
2019,25,53,60,1
2019,25,58,58,1
2019,25,66,63,-1
2019,25,70,67,0
2019,26,52,59,-1
2019,26,57,66,-1
2019,26,63,56,0
2019,26,59,41,1
2019,26,61,53,0
2019,26,56,58,1
2019,26,58,57,1
2019,26,61,54,1
2019,26,58,65,0
2019,26,39,71,-1
2019,26,67,69,1
2019,27,66,52,1
2019,27,57,60,0
2019,27,53,56,0
2019,27,55,58,-1
2019,27,58,67,1
2019,27,65,61,1
2019,27,69,39,-1
2019,27,58,57,1
2019,27,71,63,0
2019,27,54,59,0
2019,27,41,58,-1
2019,28,52,57,-1
2019,28,58,53,1
2019,28,57,71,0
2019,28,65,56,1
2019,28,60,59,0
2019,28,58,69,-1
2019,28,38,66,-1
2019,28,56,54,0
2019,28,67,41,0
2019,28,61,58,-1
2019,28,63,58,0
2019,29,54,52,1
2019,29,61,56,1
2019,29,69,58,1
2019,29,55,53,1
2019,29,58,58,1
2019,29,38,58,1
2019,29,41,57,1
2019,29,65,62,1
2019,29,57,58,0
2019,29,63,67,-1
2019,29,71,65,-1
2019,30,52,63,-1
2019,30,53,41,1
2019,30,58,53,0
2019,30,58,57,0
2019,30,62,58,1
2019,30,56,55,1
2019,30,57,68,-1
2019,30,58,65,0
2019,30,65,38,1
